name,streaming,network,mentions,regex-mentions,score,regex-score,consecutive,gain,total mentions,total-regex-mentions,total top,last date,total score,total-regex-score,week added
Black,N/A,OCN,13,12,53,51,12,1,196,142,12,,1084,829,1
Star Trek: Picard,Paramount+,,12,1,128,16,4,-14,73,5,4,,495,41,1
The White Lotus,N/A,HBO,12,12,57,57,1,7,119,81,6,,796,576,1
Happy,N/A,NBC,12,12,46,46,1,8,179,152,10,14-03-2023,968,773,1
Severance,Apple TV+,,12,11,37,31,4,-2,191,130,10,,1401,1032,1
Extrapolations,Apple TV+,,11,11,91,91,1,10,13,13,1,,123,123,6
Shadow and Bone,Netflix,,11,10,89,78,1,10,19,16,1,,154,140,1
Banshee,N/A,Cinemax,11,10,69,66,1,8,53,40,1,,317,218,1
Snowfall,N/A,FX,11,9,64,53,2,0,40,37,2,,213,201,1
Thriller,N/A,ITV1,11,10,60,55,1,5,70,48,1,,394,244,1
Release,Topic,,11,0,58,0,1,4,116,31,4,,703,209,1
Murder,N/A,BBC Two,11,4,56,18,2,-8,163,78,7,,906,415,1
The Glory,Netflix,,11,11,54,54,1,2,50,39,1,,259,196,1
Rain,MX Player,,11,8,51,41,2,-3,98,59,4,,569,291,1
Pose,N/A,FX,10,3,81,14,2,-3,126,28,6,,507,96,1
Romance,N/A,France 2,10,9,74,53,1,7,47,40,1,,290,248,1
School,N/A,BBC Two,10,9,71,62,1,4,69,50,2,,410,320,1
Review,N/A,Comedy Central,10,3,41,7,1,5,116,24,6,,509,138,1
David,N/A,TNT,10,10,40,40,1,7,46,37,1,,203,172,1
Atlanta,N/A,FX,10,10,30,30,1,8,44,35,1,,245,190,1
STAT,N/A,ICI Radio-Canada Télé,10,0,29,0,2,-8,68,1,3,,351,1,6
Sunday,N/A,See,9,8,115,114,0,0,31,24,0,,331,270,1
Barry,N/A,HBO,9,8,89,84,0,0,70,52,2,,479,378,1
Played,N/A,CTV,9,9,61,61,0,0,137,122,6,22-03-2023,757,635,1
Case,N/A,Stöð 2,9,7,52,37,0,0,117,80,4,22-03-2023,621,486,1
Family,N/A,ITV1,9,9,46,46,0,0,133,102,7,,752,549,1
Released,N/A,Oprah Winfrey Network,9,9,46,46,0,0,72,56,0,,418,349,1
Justified,N/A,FX,9,9,37,37,0,0,58,56,2,22-03-2023,309,305,1
Norm,N/A,ABC,9,0,34,0,0,0,76,1,0,,444,1,1
Sona,YouTube,,9,0,29,0,0,0,165,2,11,22-03-2023,712,16,1
Cult,N/A,The CW,9,3,24,5,0,0,77,28,0,,421,195,1
Star Trek,N/A,NBC,8,8,125,125,0,0,80,68,1,22-03-2023,429,391,1
rage,N/A,ABC,8,5,81,21,0,0,73,41,0,,307,174,1
The Building,N/A,CBS,8,7,79,78,0,0,73,57,1,,457,357,1
Party Down,Lionsgate+,,8,8,77,77,0,0,54,50,1,,532,506,1
Chef,N/A,Fuji TV,8,7,62,58,0,0,13,11,0,,79,75,1
Home,Apple TV+,,8,5,50,25,0,0,101,41,2,,573,231,1
Popular,N/A,The WB,8,7,37,33,0,0,74,55,0,,330,256,1
Carnival Row,Prime Video,,8,8,34,34,0,0,28,27,0,,144,136,1
Sent,N/A,HBO Asia,8,3,28,9,0,0,116,31,3,,606,168,1
Persona,Netflix,,8,0,28,0,0,0,137,2,7,22-03-2023,617,16,1
Elementary,N/A,CBS,7,7,79,79,0,0,69,58,0,,440,347,1
Luck,N/A,HBO,7,0,68,0,0,0,41,8,0,,221,33,1
Lucky Hank,N/A,AMC,7,7,68,68,0,0,7,7,0,,68,68,2
Treme,N/A,HBO,7,2,56,9,0,0,73,11,1,,381,42,1
Anne,N/A,ITV1,7,0,42,0,0,0,81,14,2,,425,105,1
Not Even,Sky Go,,7,6,39,34,0,0,22,21,0,,65,60,7
Voice,N/A,OCN,7,5,38,30,0,0,39,24,0,,162,101,1
The Wire,N/A,HBO,7,7,32,32,0,0,135,120,7,22-03-2023,781,637,1
Believe,N/A,NBC,7,7,31,31,0,0,96,70,4,,503,372,1
Warrior,HBO Max,,7,6,31,30,0,0,40,33,0,,223,184,1
Dear Edward,Apple TV+,,7,7,29,29,0,0,24,23,0,,121,112,1
Wanted,N/A,SBS,7,7,27,27,0,0,109,85,5,22-03-2023,600,386,1
Mental,France tv slash,,7,5,25,21,0,0,46,21,0,,224,67,1
Zero,Netflix,,7,7,25,25,0,0,39,28,0,,197,151,1
House,N/A,FOX,7,7,24,24,0,0,141,96,7,22-03-2023,655,423,1
Delete,N/A,REELZ,7,0,21,0,0,0,88,2,4,,169,6,1
The Deleted,fullscreen,,7,7,21,21,0,0,76,65,3,,155,136,1
Evil,Paramount+,,7,7,8,8,0,0,125,79,4,,577,337,1
The Americans,N/A,NBC,6,6,90,90,0,0,84,71,3,22-03-2023,508,456,1
Cross,Prime Video,,6,5,40,29,0,0,70,38,2,22-03-2023,330,178,1
Rising,Hill.TV,,6,3,39,20,0,0,70,26,0,,403,100,1
Yellowjackets,N/A,Showtime,6,6,37,37,0,0,55,33,0,,427,298,1
Caught,N/A,CBC,6,6,36,36,0,0,56,44,0,,293,253,1
Friends,N/A,ABC,6,6,33,33,0,0,79,49,1,,451,256,1
Ozark,Netflix,,6,5,33,20,0,0,33,24,0,,160,101,1
Easy,Netflix,,6,6,32,32,0,0,102,86,4,22-03-2023,683,616,1
Hero,N/A,MBC,6,1,30,2,0,0,90,32,3,,491,178,1
Rush,N/A,Network 10,6,4,28,17,0,0,74,22,2,,329,80,1
Medic,N/A,NBC,6,4,28,26,0,0,57,28,1,22-03-2023,316,178,1
The Expecting,Quibi,,6,6,28,28,0,0,54,47,1,22-03-2023,432,335,1
Stephen,N/A,ITV1,6,6,27,27,0,0,21,20,0,,93,85,1
Heat,N/A,Channel 5,6,2,27,5,0,0,12,4,0,,49,12,9
Reacher,Prime Video,,6,5,25,23,0,0,32,26,0,,142,126,1
Skin,N/A,FOX,6,4,24,9,0,0,44,6,0,,185,31,1
GOLD,N/A,Fuji TV,6,3,22,14,0,0,70,17,1,,339,92,1
The Capture,BBC iPlayer,,6,3,22,7,0,0,46,24,0,,208,121,1
Wolf,N/A,CBS,6,6,22,22,0,0,44,41,1,,222,217,1
Happy Valley,N/A,BBC One,6,6,20,20,0,0,98,82,4,,551,435,1
All In,N/A,SBS,6,4,20,14,0,0,50,33,0,,291,198,1
Empire,N/A,CBS,6,4,18,10,0,0,50,38,1,,172,126,1
Drive,N/A,FOX,6,2,16,10,0,0,57,21,0,,301,153,1
The Killing,Shahid,,6,5,14,12,0,0,40,34,0,,165,145,1
True Detective,N/A,HBO,6,6,9,9,0,0,38,33,0,,209,178,1
Marc,N/A,ITV1,6,0,9,0,0,0,44,4,0,,153,12,1
Abbott Elementary,N/A,ABC,5,5,68,68,0,0,52,43,0,,320,293,1
100%,N/A,Channel 5,5,5,51,51,0,0,38,29,0,,190,158,1
Lore,Prime Video,,5,3,36,27,0,0,44,25,0,,226,118,1
Dogs,Netflix,,5,4,35,26,0,0,50,37,1,,274,217,1
Servant,Apple TV+,,5,5,35,35,0,0,73,68,2,,483,439,1
Reunion,N/A,FOX,5,4,31,30,0,0,9,8,0,,74,73,1
Gone,N/A,Investigation Discovery,5,5,31,31,0,0,43,34,0,,194,174,1
Stuck,N/A,TLC,5,5,30,30,0,0,25,20,0,,128,106,1
Missing,N/A,BBC One,5,5,29,29,0,0,69,55,1,,319,239,1
The Missing,N/A,Discovery Channel,5,5,29,29,0,0,64,55,1,,294,239,1
The Murders,N/A,Citytv,5,5,29,29,0,0,47,44,0,,284,268,1
Heroes,N/A,CCTV-8,5,4,28,26,0,0,46,31,1,,267,180,1
Connect,Disney+,,5,1,28,1,0,0,67,8,1,,312,29,1
Strange,N/A,BBC One,5,4,27,26,0,0,81,42,2,22-03-2023,356,179,1
Move,Netflix,,5,4,27,19,0,0,120,32,6,22-03-2023,281,149,1
Anna,N/A,Sky Atlantic,5,4,26,21,0,0,51,35,0,,427,314,1
Tonight,N/A,ITV1,5,5,25,25,0,0,48,42,0,,230,205,1
Baby,Netflix,,5,4,23,22,0,0,55,25,0,,323,186,1
The English,BBC iPlayer,,5,4,23,14,0,0,71,49,2,,387,241,1
The Bureau,N/A,Investigation Discovery,5,5,21,21,0,0,36,25,0,,130,95,1
Human,Disney+ Hotstar,,5,3,21,10,0,0,55,31,1,22-03-2023,227,104,1
Space,N/A,CBS,5,4,20,18,0,0,77,56,1,22-03-2023,449,379,1
Sort Of,CBC Gem,,5,5,20,20,0,0,95,82,3,22-03-2023,449,385,1
Today,N/A,NBC,5,5,17,17,0,0,67,52,0,,399,303,1
Mr. Mercedes,N/A,Audience Network,5,5,17,17,0,0,8,8,0,,22,22,1
Billy,N/A,CBS,5,5,16,16,0,0,15,15,0,,101,101,1
The Writer,N/A,MBC Drama,5,1,16,2,0,0,54,10,0,,207,49,1
ZeroZeroZero,N/A,Sky Atlantic,5,5,15,15,0,0,13,11,0,,70,57,1
2020,Shahid,,5,5,15,15,0,0,13,13,0,,37,37,6
Beat,Prime Video,,5,4,14,12,0,0,39,19,0,,172,99,1
Station Eleven,HBO Max,,5,5,12,12,0,0,44,36,1,22-03-2023,216,193,1
Beyond,N/A,Freeform,5,4,7,6,0,0,35,28,0,,167,133,1
ALEX,Viaplay,,5,2,-6,6,0,0,26,15,0,,120,87,1
