name,streaming,network,mentions,regex-mentions,score,regex-score,consecutive,gain,total mentions,total-regex-mentions,total top,last date,total score,total-regex-score,week added
Chemistry,N/A,Cinemax,7,7,43,43,0,0,27,22,0,,144,127,1
Thriller,N/A,ITV1,7,6,43,13,0,0,36,20,0,,222,98,1
Stupid,N/A,BBC One,7,4,42,30,0,0,46,25,0,,113,29,1
Breaking Bad,N/A,AMC,7,7,40,40,0,0,41,25,0,,200,123,1
Family,N/A,ITV1,7,7,39,39,0,0,70,39,5,04-02-2023,397,194,1
Gran,N/A,BBC One,7,0,38,0,0,0,23,1,0,,108,4,1
The Shield,N/A,FX,7,7,33,33,0,0,17,14,0,,92,82,1
Aile,N/A,Show TV,7,0,33,0,0,0,20,0,0,,156,0,4
The Americans,N/A,NBC,7,7,28,28,0,0,34,22,0,,176,134,1
Angel,BET+,,7,1,23,1,0,0,14,2,0,,53,2,1
Alone,N/A,History,7,5,23,17,0,0,34,19,0,,135,78,1
Bartlett,Prime Video,,6,6,85,85,0,0,8,8,0,,99,99,1
Game of Thrones,N/A,HBO,6,6,50,50,0,0,20,15,0,,130,101,1
Hero,N/A,MBC,6,5,47,45,0,0,60,18,3,04-02-2023,363,110,1
Mayor of Kingstown,Paramount+,,6,6,43,43,0,0,33,22,1,04-02-2023,188,131,1
Caught,N/A,CBC,6,6,42,42,0,0,33,21,0,,170,130,1
Troy,N/A,E4,6,5,40,31,0,0,13,6,0,,70,33,1
Gate,N/A,Tokyo MX,6,6,39,39,0,0,23,11,0,,129,46,1
True Story,Netflix,,6,6,39,39,0,0,16,11,0,,126,71,1
Anna,N/A,Sky Atlantic,6,5,39,37,0,0,30,17,0,,265,165,1
Chernobyl,N/A,HBO,6,5,38,34,0,0,19,16,0,,99,72,1
Strange,N/A,BBC One,6,0,35,0,0,0,40,11,0,,158,30,1
The Murders,N/A,Citytv,6,6,35,35,0,0,15,12,0,,100,84,1
Fortuna,N/A,NRK1,6,0,34,0,0,0,35,0,0,,163,0,1
Model,N/A,SBS,6,3,34,9,0,0,9,5,0,,35,7,1
Working,N/A,NBC,6,6,33,33,0,0,28,19,0,,143,97,1
All In,N/A,SBS,6,5,32,31,0,0,28,16,0,,174,114,1
Tokyo Vice,HBO Max,,6,6,32,32,0,0,28,12,1,,225,55,1
Today,N/A,NBC,6,6,28,28,0,0,34,21,0,,182,93,1
School,N/A,BBC Two,6,4,28,27,0,0,35,19,1,04-02-2023,174,96,1
Rising,Hill.TV,,6,4,28,14,0,0,38,11,0,,228,34,1
Missing,N/A,BBC One,6,6,25,25,0,0,40,26,1,04-02-2023,174,94,1
The Missing,N/A,Discovery Channel,6,6,25,25,0,0,35,26,1,04-02-2023,149,94,1
The View,N/A,ABC,6,1,25,5,0,0,14,2,0,,63,21,1
Explained,Netflix,,6,6,25,25,0,0,19,12,0,,68,39,1
The Office,Shahid,,6,6,23,23,0,0,18,17,0,,80,78,1
Better Call Saul,N/A,AMC,6,5,20,15,0,0,39,20,1,04-02-2023,186,89,1
The Expanse,Prime Video,,6,4,20,18,0,0,50,26,1,,289,216,1
Catch,N/A,NPO 3,6,5,19,14,0,0,46,24,0,,277,166,1
Twin Peaks,N/A,Showtime,6,6,18,18,0,0,18,18,0,,51,51,1
rage,N/A,ABC,6,4,18,22,0,0,40,17,0,,129,79,1
Twin,NRK TV,,6,6,18,18,0,0,21,19,0,,62,60,1
Slow Burn,N/A,MGM+,6,6,15,15,0,0,26,14,0,,145,85,1
Review,N/A,Comedy Central,6,2,14,5,0,0,70,9,4,,297,58,1
Memory,N/A,tvN,6,6,6,6,0,0,15,11,0,,1,-9,1
Black Bird,Apple TV+,,5,4,73,69,0,0,30,14,0,,271,163,1
Queen,MX Player,,5,4,72,35,0,0,11,5,0,,109,56,1
Yellowjackets,N/A,Showtime,5,4,42,37,0,0,33,14,0,,234,120,1
Dexter,N/A,Showtime,5,5,41,41,0,0,8,8,0,,62,62,1
Click,N/A,BBC News,5,0,41,0,0,0,20,4,0,,132,17,1
Drive,N/A,FOX,5,2,38,22,0,0,24,5,0,,142,44,1
Vice Principals,N/A,HBO,5,5,38,38,0,0,7,7,0,,47,47,1
The Principal,N/A,SBS,5,0,38,0,0,0,9,0,0,,49,0,1
Strike,BBC iPlayer,,5,4,37,25,0,0,15,9,0,,61,43,1
Physical,Apple TV+,,5,5,37,37,0,0,19,18,0,,100,97,1
The Rig,Prime Video,,5,0,36,0,0,0,51,9,2,04-02-2023,289,32,1
Bosch,Prime Video,,5,5,35,35,0,0,21,12,0,,144,91,1
Cross,Prime Video,,5,3,35,13,0,0,37,14,1,04-02-2023,185,61,1
The Following,N/A,FOX,5,5,34,34,0,0,22,17,0,,94,78,1
Servant,Apple TV+,,5,5,33,33,0,0,33,29,1,,213,172,1
Amazon,N/A,Syndication,5,5,32,32,0,0,50,35,2,,250,166,1
I May Destroy You,BBC iPlayer,,5,5,31,31,0,0,7,5,0,,41,31,1
Corporate,N/A,Comedy Central,5,3,30,12,0,0,10,6,0,,75,48,1
The Audience,N/A,Channel 4,5,3,30,25,0,0,26,19,0,,92,86,1
Reality Show,N/A,Showtime,5,5,30,30,0,0,11,9,0,,57,52,1
Watchmen,N/A,HBO,5,5,28,28,0,0,8,6,0,,42,31,1
Mad Men,N/A,AMC,5,5,27,27,0,0,10,8,0,,68,62,1
Ella,N/A,VTM,5,3,27,20,0,0,41,8,1,,244,8,1
Friends,N/A,ABC,5,5,26,26,0,0,39,16,0,,243,81,1
Psycho,N/A,ARTE,5,0,26,0,0,0,22,4,0,,137,16,1
Dogs,Netflix,,5,4,24,21,0,0,19,11,0,,99,59,1
Sort Of,CBC Gem,,5,5,24,24,0,0,40,27,0,,255,191,1
The Writer,N/A,MBC Drama,5,4,23,22,0,0,31,8,0,,123,37,1
Devs,Hulu,,5,5,22,22,0,0,17,11,0,,104,77,1
Grant,N/A,History,5,4,22,19,0,0,7,4,0,,30,19,1
Five,N/A,Fuji TV,5,5,21,21,0,0,24,13,0,,89,55,1
The Guest,N/A,OCN,5,5,20,20,0,0,8,7,0,,42,30,1
Monk,N/A,USA Network,5,2,19,11,0,0,25,7,0,,110,30,1
Lost,N/A,jTBC,5,5,18,18,0,0,56,41,3,04-02-2023,335,266,1
STEVE,N/A,Syndication,5,4,17,16,0,0,18,4,0,,60,16,1
Perry Mason,N/A,HBO,5,4,14,10,0,0,9,7,0,,42,31,1
Peep Show,N/A,Channel 4,5,4,12,7,0,0,10,5,0,,73,15,1
Chewing Gum,N/A,E4,5,5,10,10,0,0,5,5,0,,10,10,1
Human,Disney+ Hotstar,,5,4,9,8,0,0,27,13,0,,108,43,1
