name,streaming,network,mentions,regex-mentions,score,regex-score,consecutive,gain,total mentions,total-regex-mentions,total top,last date,total score,total-regex-score,week added
Move,Netflix,,12,3,46,27,2,-6,276,80,13,,1176,438,1
Breaking Bad,N/A,AMC,12,12,31,31,2,-2,220,197,9,,1217,1114,1
New Worlds,N/A,Channel 4,11,11,162,162,2,-3,67,66,2,,439,438,1
New World,Netflix,,11,0,162,0,2,-5,75,6,2,,495,39,1
Crowded,N/A,NBC,11,11,69,69,1,3,42,42,2,19-06-2023,261,261,1
Happy,N/A,NBC,11,11,63,63,5,-13,341,314,20,,1983,1788,1
Pose,N/A,FX,11,6,45,31,1,3,271,82,13,,1154,327,1
Dude,Prime Video,,11,10,4,8,1,7,99,73,1,,493,368,1
Loving,N/A,ABC,10,10,73,73,2,-2,275,261,17,,2123,2032,1
Yellowjackets,Showtime on Demand,,10,10,67,67,1,6,323,289,12,,3319,3113,1
The Crowded Room,Apple TV+,,10,10,67,67,1,3,38,37,2,19-06-2023,221,213,1
Easy,Netflix,,10,10,63,63,1,4,209,193,7,,1431,1364,1
The Sopranos,N/A,HBO,10,9,32,29,2,-5,206,182,10,,1133,1022,1
Star Trek,N/A,NBC,9,7,130,124,0,0,168,154,4,25-06-2023,1116,1072,1
Norm,N/A,ABC,9,0,82,0,0,0,176,7,3,,993,40,1
Cult,N/A,The CW,9,6,54,40,0,0,162,70,1,,993,461,1
Ted Lasso,Apple TV+,,9,9,50,50,0,0,493,446,22,25-06-2023,4057,3730,1
Kept,N/A,VH1,9,6,48,20,0,0,176,150,3,,954,813,1
Severance,Apple TV+,,9,9,45,45,0,0,327,258,16,,2178,1771,1
DAVE,N/A,ORF 1,9,9,38,38,0,0,120,106,5,,786,676,1
Psych,N/A,USA Network,9,3,37,9,0,0,127,26,1,,609,106,1
Legion,N/A,FX,9,8,16,10,0,0,50,40,0,,272,220,1
Murder,N/A,BBC Two,8,3,65,30,0,0,251,126,8,25-06-2023,1492,808,1
Ramo,N/A,Show TV,8,0,62,0,0,0,101,0,0,,546,0,1
Foundation,Apple TV+,,8,8,61,61,0,0,61,52,0,,375,341,1
The Foundation,N/A,Showcase,8,8,61,61,0,0,56,52,0,,353,341,1
Halfway,N/A,BBC Two Wales,8,8,59,59,0,0,124,116,0,,824,761,1
Barry,N/A,HBO,8,7,55,51,0,0,451,420,13,,3909,3672,1
The Other Two,Max,,8,7,55,46,0,0,95,89,2,25-06-2023,695,662,1
The Restaurant,N/A,NBC,8,8,49,49,0,0,16,15,0,,89,87,16
Catch,N/A,NPO 3,8,2,47,15,0,0,239,169,9,,1711,1297,1
Ella,N/A,VTM,8,4,46,1,0,0,141,49,3,,805,227,1
The Middle,N/A,ABC,8,8,42,42,0,0,124,110,0,,739,630,1
Mental,RaiPlay,,8,3,42,25,0,0,89,40,0,,424,161,1
The Witcher,Netflix,,8,6,40,35,0,0,27,20,0,,113,80,1
Mad Men,N/A,AMC,8,8,39,39,0,0,103,95,2,,619,567,1
Blood,N/A,Virgin Media One,8,4,32,12,0,0,129,75,4,25-06-2023,686,282,1
Detective,N/A,Lifetime,8,8,21,21,0,0,200,177,7,,1298,1177,1
Stupid,N/A,BBC One,8,6,19,14,0,0,138,107,1,,577,402,1
Drops of God,Apple TV+,,7,6,97,93,0,0,93,89,3,,908,884,4
Wanted,N/A,SBS,7,7,80,80,0,0,229,205,10,,1268,1054,1
Amazon,N/A,Syndication,7,7,77,77,0,0,245,223,11,,1731,1610,1
Release,Topic,,7,1,73,2,0,0,231,68,9,,1253,330,1
The Building,N/A,CBS,7,6,72,63,0,0,162,144,2,,1002,884,1
Huge,N/A,Freeform,7,7,63,63,0,0,176,163,6,,1012,974,1
Aile,N/A,Show TV,7,0,60,0,0,0,210,0,10,,1025,0,4
Justified,N/A,FX,7,7,57,57,0,0,142,137,4,,774,752,1
Better Call Saul,N/A,AMC,7,6,56,54,0,0,181,117,6,25-06-2023,914,613,1
Extra,N/A,Syndication,7,1,50,1,0,0,264,35,11,25-06-2023,2053,183,1
Slow Burn,N/A,MGM+,7,7,46,46,0,0,78,65,0,,444,381,1
Island,TVING,,7,7,42,42,0,0,48,43,0,,231,212,1
The Plot,Disney+,,7,7,41,41,0,0,240,196,7,,1409,1140,1
Stuck,N/A,TLC,7,7,38,38,0,0,95,90,1,,706,684,1
House,N/A,FOX,7,5,35,22,0,0,310,247,16,,1571,1239,1
Home,Apple TV+,,7,7,25,25,0,0,206,95,4,,1083,536,1
Working,N/A,NBC,7,7,23,23,0,0,113,103,1,,679,616,1
Fargo,N/A,FX,7,4,13,5,0,0,61,54,1,,277,235,1
The Other One,BBC iPlayer,,6,6,87,87,0,0,44,38,0,,237,227,1
Critical,N/A,Sky Showcase,6,5,68,67,0,0,37,22,0,,157,106,1
The One,Netflix,,6,2,66,20,0,0,163,114,5,,840,676,1
I'm a Virgo,Prime Video,,6,6,58,58,0,0,7,7,0,,61,61,11
Sent,N/A,HBO Asia,6,4,51,45,0,0,251,94,9,25-06-2023,1414,587,1
Rising,Hill.TV,,6,3,41,18,0,0,132,53,0,,864,249,1
Sunny,Apple TV+,,6,5,40,31,0,0,44,41,0,,258,241,1
Return,N/A,SBS,6,5,37,31,0,0,117,74,1,,754,541,1
Beyond,N/A,Freeform,6,6,33,33,0,0,97,90,1,25-06-2023,580,546,1
Chance,Hulu,,6,6,31,31,0,0,165,134,6,,841,707,1
The Patient,Hulu,,6,4,31,23,0,0,51,29,0,,286,142,1
Suspense,N/A,BBC One,6,5,30,26,0,0,74,52,0,,433,304,1
Power,N/A,STARZ,6,4,29,22,0,0,275,173,11,25-06-2023,1676,930,1
Alone,N/A,History,6,5,29,20,0,0,117,98,1,,560,482,1
rage,N/A,ABC,6,4,27,15,0,0,189,128,5,,927,656,1
Monsters,N/A,Syndication,6,6,23,23,0,0,37,33,0,,158,141,1
Monster,N/A,NRK1,6,0,23,0,0,0,76,31,0,,346,142,1
Gone,N/A,Investigation Discovery,6,6,16,16,0,0,111,100,0,,626,599,1
The Answers,N/A,FX,6,6,13,13,0,0,79,75,0,,383,347,1
The Boys,Prime Video,,6,5,12,9,0,0,83,64,0,,495,378,1
Hero,N/A,MBC,6,5,8,5,0,0,174,71,5,,799,300,1
Star Trek: Strange New Worlds,Paramount+,,5,5,112,112,0,0,18,17,0,,176,175,1
Phenom,N/A,ABC,5,0,78,0,0,0,104,1,0,,1026,1,1
Slow Horses,Apple TV+,,5,3,76,65,0,0,182,119,5,,1458,911,1
Case,N/A,Stöð 2,5,4,58,52,0,0,242,193,10,25-06-2023,1285,1026,1
Thriller,N/A,ITV1,5,4,53,35,0,0,178,136,3,,1011,699,1
The Great,Hulu,,5,3,51,48,0,0,191,102,7,,1093,679,1
Bang,N/A,S4C,5,4,48,33,0,0,85,25,0,,553,137,1
The Last of Us,N/A,HBO,5,5,47,47,0,0,627,488,15,,4627,3906,1
The Children,N/A,ITV1,5,4,41,40,0,0,38,36,0,,164,164,1
Friends,N/A,ABC,5,5,39,39,0,0,170,123,3,,1002,646,1
Out There,N/A,IFC,5,5,39,39,0,0,83,72,0,,492,451,1
Chef,N/A,Fuji TV,5,4,39,20,0,0,35,31,0,,276,252,1
The Killing,Shahid,,5,5,38,38,0,0,105,99,1,,629,609,1
Blue,Hulu,,5,5,38,38,0,0,99,73,1,,550,415,1
Blind,TVING,tvN,5,2,35,20,0,0,120,42,3,,745,352,1
Tonight,N/A,ITV1,5,4,32,30,0,0,110,98,0,,711,670,1
Shrink,Seeso,,5,0,31,0,0,0,295,3,15,,2434,35,1
Shrinking,Apple TV+,,5,4,31,27,0,0,290,271,15,,2402,2250,1
Drive,N/A,FOX,5,1,30,1,0,0,105,41,0,,621,275,1
Rain,MX Player,,5,5,30,30,0,0,233,159,13,25-06-2023,1386,884,1
Skull Island,Netflix,,5,5,28,28,0,0,6,6,0,,29,29,1
Random,YouTube,,5,4,27,21,0,0,109,71,0,,455,262,1
The Premise,Hulu,,5,5,26,26,0,0,218,204,11,,1373,1317,1
Ride,N/A,Hallmark Channel,5,4,26,25,0,0,84,79,1,,711,685,16
Hounds,N/A,Three,5,5,25,25,0,0,14,14,0,,104,104,1
Mani,YouTube,,5,0,25,0,0,0,119,0,2,25-06-2023,611,0,1
BEEF,Netflix,,5,5,25,25,0,0,282,272,8,,3286,3172,16
Released,N/A,Oprah Winfrey Network,5,5,22,22,0,0,141,125,0,,740,671,1
Treme,N/A,HBO,5,2,21,12,0,0,155,23,2,,855,109,1
Sydney,N/A,CBS,5,5,21,21,0,0,17,15,0,,46,43,1
Five,N/A,Fuji TV,5,5,20,20,0,0,100,88,0,,488,445,1
Monk,N/A,USA Network,5,5,18,18,0,0,95,25,1,,466,99,1
Saint X,Hulu,,5,5,18,18,0,0,14,12,0,,70,67,1
The Leftovers,N/A,HBO,5,5,16,16,0,0,236,210,8,,1267,1118,1
Doubt,N/A,CBS,5,4,16,15,0,0,91,59,0,,583,316,1
High Desert,Apple TV+,,5,5,16,16,0,0,22,22,0,,122,122,1
Game of Thrones,N/A,HBO,5,4,14,11,0,0,81,73,0,,357,308,1
Mood,BBC iPlayer,,5,5,13,13,0,0,68,55,0,,303,264,1
Industry,Max,,5,5,12,12,0,0,39,37,0,,242,235,1
Bleach,Crunchyroll,TV Tokyo,5,5,11,11,0,0,9,7,0,,30,22,1
Medic,N/A,NBC,5,5,7,7,0,0,119,78,1,,665,461,1
