name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Empire,N/A,CBS,11,52,0,0,0,0,,0,1
The Leftovers,N/A,HBO,11,49,0,0,0,0,,0,1
Huge,N/A,FreeForm,11,46,0,0,0,0,,0,1
Class,BBC Three,,11,45,0,0,0,0,,0,1
Chance,Hulu,,11,42,0,0,0,0,,0,1
Banshee,N/A,Cinemax,11,40,0,0,0,0,,0,1
Resident Alien,N/A,Syfy,11,37,0,0,0,0,,0,1
Rain,MX Player,,11,36,0,0,0,0,,0,1
Justified,N/A,FX,11,35,0,0,0,0,,0,1
Gran,N/A,BBC One,11,34,0,0,0,0,,0,1
Sort Of,CBC Gem,,11,32,0,0,0,0,,0,1
Deadwood,N/A,HBO,11,28,0,0,0,0,,0,1
The Righteous Gemstones,N/A,HBO,10,162,0,0,0,0,,0,1
Terror,N/A,Viceland,10,48,0,0,0,0,,0,1
Missing,N/A,BBC One,10,44,0,0,0,0,,0,1
Hero,N/A,MBC,10,44,0,0,0,0,,0,1
Tonight,N/A,ITV1,10,42,0,0,0,0,,0,1
Home,Apple TV+,,10,40,0,0,0,0,,0,1
Kingdom,N/A,Mnet,10,36,0,0,0,0,,0,1
Caught,N/A,CBC,10,34,0,0,0,0,,0,1
Wanna,Netflix,,10,19,0,0,0,0,,0,1
School,N/A,BBC Two,9,66,0,0,0,0,,0,1
Strange,N/A,BBC One,9,55,0,0,0,0,,0,1
Stuck,N/A,TLC,9,55,0,0,0,0,,0,1
Brothers,N/A,Showtime,9,52,0,0,0,0,,0,1
Medic,N/A,NBC,9,49,0,0,0,0,,0,1
Mayo,N/A,BBC One,9,47,0,0,0,0,,0,1
Ella,N/A,VTM,9,46,0,0,0,0,,0,1
Thea,N/A,ABC,9,46,0,0,0,0,,0,1
Somebody,N/A,Mnet,9,40,0,0,0,0,,0,1
Friends,N/A,ABC,9,36,0,0,0,0,,0,1
Evil,Paramount+,,9,35,0,0,0,0,,0,1
The One,Netflix,,9,34,0,0,0,0,,0,1
Rising,Hill.TV,,9,32,0,0,0,0,,0,1
rage,N/A,ABC,9,31,0,0,0,0,,0,1
Chernobyl,N/A,HBO,9,31,0,0,0,0,,0,1
Move,Netflix,,9,30,0,0,0,0,,0,1
Mr. Robot,N/A,USA Network,9,28,0,0,0,0,,0,1
The Terror,N/A,AMC,9,25,0,0,0,0,,0,1
Wolf,N/A,CBS,9,22,0,0,0,0,,0,1
Away,Netflix,,9,19,0,0,0,0,,0,1
Detective,N/A,Lifetime,9,6,0,0,0,0,,0,1
Supernatural,N/A,BBC One,8,68,0,0,0,0,,0,1
Baby,Netflix,,8,62,0,0,0,0,,0,1
Attack on Titan,N/A,NHK,8,59,0,0,0,0,,0,1
Hunter,N/A,CBS,8,52,0,0,0,0,,0,1
Mayor of Kingstown,Paramount+,,8,46,0,0,0,0,,0,1
Blind,TVING,tvN,8,46,0,0,0,0,,0,1
The Sopranos,N/A,HBO,8,45,0,0,0,0,,0,1
Click,N/A,BBC News,8,45,0,0,0,0,,0,1
Thriller,N/A,ITV1,8,43,0,0,0,0,,0,1
Search,N/A,OCN,8,39,0,0,0,0,,0,1
Beat,Prime Video,,8,33,0,0,0,0,,0,1
Random,YouTube,,8,32,0,0,0,0,,0,1
Black Sails,N/A,STARZ,8,29,0,0,0,0,,0,1
Case,N/A,Stöð 2,8,29,0,0,0,0,,0,1
Treme,N/A,HBO,8,28,0,0,0,0,,0,1
Camp,N/A,NBC,8,28,0,0,0,0,,0,1
Zero,Netflix,,8,27,0,0,0,0,,0,1
The Americans,N/A,NBC,8,22,0,0,0,0,,0,1
Norm,N/A,ABC,8,22,0,0,0,0,,0,1
NOVA,N/A,PBS,8,17,0,0,0,0,,0,1
With You,iQIYI,,8,12,0,0,0,0,,0,1
Mary,N/A,CBS,7,67,0,0,0,0,,0,1
Halfway,N/A,BBC Two Wales,7,60,0,0,0,0,,0,1
Doom Patrol,N/A,Cartoon Network,7,45,0,0,0,0,,0,1
Better Call Saul,N/A,AMC,7,44,0,0,0,0,,0,1
Cheer,Netflix,,7,40,0,0,0,0,,0,1
Stupid,N/A,BBC One,7,40,0,0,0,0,,0,1
Easy,Netflix,,7,39,0,0,0,0,,0,1
Band of Brothers,N/A,HBO,7,37,0,0,0,0,,0,1
The Building,N/A,CBS,7,37,0,0,0,0,,0,1
Vigil,N/A,BBC One,7,37,0,0,0,0,,0,1
Only Murders in the Building,Hulu,,7,37,0,0,0,0,,0,1
Dope,Netflix,,7,31,0,0,0,0,,0,1
Out There,N/A,IFC,7,30,0,0,0,0,,0,1
Trop,ICI Tou.tv,,7,23,0,0,0,0,,0,1
Grand,N/A,NBC,7,22,0,0,0,0,,0,1
Wolf Like Me,Stan,,7,21,0,0,0,0,,0,1
Angela Black,N/A,ITV1,7,20,0,0,0,0,,0,1
Suspense,N/A,BBC One,7,19,0,0,0,0,,0,1
Ray Donovan,N/A,Showtime,7,14,0,0,0,0,,0,1
Related,N/A,The WB,7,14,0,0,0,0,,0,1
Slow Burn,N/A,EPIX,7,11,0,0,0,0,,0,1
The Writer,N/A,MBC Drama,7,7,0,0,0,0,,0,1
True Detective,N/A,HBO,7,3,0,0,0,0,,0,1
Midnight Mass,Netflix,,6,97,0,0,0,0,,0,1
The Tourist,BBC iPlayer,,6,80,0,0,0,0,,0,1
Crash,N/A,STARZ,6,63,0,0,0,0,,0,1
Fringe,N/A,FOX,6,58,0,0,0,0,,0,1
Peaking,Red Bull TV,,6,42,0,0,0,0,,0,1
How I Met Your Father,Hulu,,6,41,0,0,0,0,,0,1
The Book of Boba Fett,Disney+,,6,40,0,0,0,0,,0,1
Peaky Blinders,N/A,BBC One,6,39,0,0,0,0,,0,1
Asur,Voot,,6,38,0,0,0,0,,0,1
Extra,N/A,Syndication,6,33,0,0,0,0,,0,1
The Mandalorian,Disney+,,6,33,0,0,0,0,,0,1
The Night Of,N/A,HBO,6,28,0,0,0,0,,0,1
Played,N/A,CTV,6,27,0,0,0,0,,0,1
Ghost,N/A,SBS,6,27,0,0,0,0,,0,1
Return,N/A,SBS,6,27,0,0,0,0,,0,1
After Life,Netflix,,6,27,0,0,0,0,,0,1
Universe,N/A,BBC Two,6,27,0,0,0,0,,0,1
Seinfeld,N/A,NBC,6,26,0,0,0,0,,0,1
Beyond,N/A,FreeForm,6,25,0,0,0,0,,0,1
Genius,N/A,National Geographic Channel,6,24,0,0,0,0,,0,1
Gomorra,N/A,Sky Atlantic,6,23,0,0,0,0,,0,1
Sunny,Apple TV+,,6,23,0,0,0,0,,0,1
Gone,N/A,Investigation Discovery,6,20,0,0,0,0,,0,1
The Crown,Netflix,,6,19,0,0,0,0,,0,1
Liar,N/A,ITV1,6,19,0,0,0,0,,0,1
Major,N/A,NHK,6,18,0,0,0,0,,0,1
Utopia,Prime Video,,6,17,0,0,0,0,,0,1
Drive,N/A,FOX,6,17,0,0,0,0,,0,1
Five,N/A,Fuji TV,6,16,0,0,0,0,,0,1
Elementary,N/A,CBS,6,15,0,0,0,0,,0,1
Rush,N/A,Network 10,6,13,0,0,0,0,,0,1
Popular,N/A,The WB,6,13,0,0,0,0,,0,1
Parents,N/A,Sky Showcase,6,13,0,0,0,0,,0,1
Community,Yahoo! View,,6,12,0,0,0,0,,0,1
Rome,N/A,HBO,6,12,0,0,0,0,,0,1
GOLD,N/A,Fuji TV,6,12,0,0,0,0,,0,1
Dicte,N/A,TV2,5,49,0,0,0,0,,0,1
Massive,N/A,BBC Three,5,46,0,0,0,0,,0,1
Stranger,N/A,tvN,5,42,0,0,0,0,,0,1
Today,N/A,NBC,5,39,0,0,0,0,,0,1
Chef,N/A,Fuji TV,5,37,0,0,0,0,,0,1
Psych,N/A,USA Network,5,32,0,0,0,0,,0,1
Ramo,N/A,Show TV,5,32,0,0,0,0,,0,1
Human,Disney+ Hotstar,,5,32,0,0,0,0,,0,1
Sign,N/A,TV Asahi,5,29,0,0,0,0,,0,1
Explained,Netflix,,5,27,0,0,0,0,,0,1
Peacock,BBC iPlayer,,5,26,0,0,0,0,,0,1
The Office,Shahid,,5,25,0,0,0,0,,0,1
Dopesick,Hulu,,5,24,0,0,0,0,,0,1
The Pacific,N/A,HBO,5,23,0,0,0,0,,0,1
Watchmen,N/A,HBO,5,23,0,0,0,0,,0,1
Ghosts,N/A,CBS,5,23,0,0,0,0,,0,1
Shadow,Netflix,,5,23,0,0,0,0,,0,1
Fortuna,N/A,NRK1,5,23,0,0,0,0,,0,1
The White Lotus,N/A,HBO,5,23,0,0,0,0,,0,1
Big Fan,N/A,ABC,5,22,0,0,0,0,,0,1
Push,N/A,ABC,5,22,0,0,0,0,,0,1
Luck,N/A,HBO,5,21,0,0,0,0,,0,1
The Good Place,N/A,NBC,5,20,0,0,0,0,,0,1
Endless,Snapchat,,5,20,0,0,0,0,,0,1
Mad Men,N/A,AMC,5,19,0,0,0,0,,0,1
Fargo,N/A,FX,5,17,0,0,0,0,,0,1
Superstore,N/A,NBC,5,17,0,0,0,0,,0,1
David,N/A,TNT,5,17,0,0,0,0,,0,1
Sharp Objects,N/A,HBO,5,17,0,0,0,0,,0,1
Money,N/A,BBC Two,5,16,0,0,0,0,,0,1
The Witcher,Netflix,,5,14,0,0,0,0,,0,1
The Wilds,Prime Video,,5,14,0,0,0,0,,0,1
Over the Top,N/A,ABC,5,14,0,0,0,0,,0,1
ZeroZeroZero,N/A,Sky Atlantic,5,13,0,0,0,0,,0,1
Wilder,N/A,SRF 1,5,13,0,0,0,0,,0,1
Wilderness,N/A,ITV1,5,13,0,0,0,0,,0,1
Chuck,N/A,NBC,5,11,0,0,0,0,,0,1
Broadchurch,N/A,ITV1,5,11,0,0,0,0,,0,1
Bert,N/A,SVT1,5,11,0,0,0,0,,0,1
Released,N/A,Oprah Winfrey Network,5,9,0,0,0,0,,0,1
Alif,N/A,Geo Entertainment,5,9,0,0,0,0,,0,1
Dude,Prime Video,,5,9,0,0,0,0,,0,1
Connect,Disney+,,5,7,0,0,0,0,,0,1
Mani,Brat,,5,4,0,0,0,0,,0,1
Soundtrack,Netflix,,5,0,0,0,0,0,,0,1
Dogs,Netflix,,5,-6,0,0,0,0,,0,1
