name,streaming,network,mentions,score,consecutive,gain,total mentions,total top,last date,total score,week added
Hawkeye,Disney+,,12,92,0,0,0,0,,0,1
Anno,N/A,NRK1,12,80,0,0,0,0,,0,1
Mayor of Kingstown,Paramount+,,11,83,0,0,0,0,,0,1
Rising,Hill.TV,,11,78,0,0,0,0,,0,1
The Great,Hulu,,11,62,0,0,0,0,,0,1
Halfway,N/A,BBC Two Wales,11,60,0,0,0,0,,0,1
Reign,N/A,The CW,11,54,0,0,0,0,,0,1
Believe,N/A,NBC,11,53,0,0,0,0,,0,1
Hero,N/A,MBC,11,52,0,0,0,0,,0,1
Persona,Netflix,,11,44,0,0,0,0,,0,1
House,N/A,FOX,11,43,0,0,0,0,,0,1
Catch,N/A,NPO 3,11,40,0,0,0,0,,0,1
Family,N/A,ITV1,11,36,0,0,0,0,,0,1
The Leftovers,N/A,HBO,11,26,0,0,0,0,,0,1
Loving,N/A,ABC,10,84,0,0,0,0,,0,1
Today,N/A,NBC,10,76,0,0,0,0,,0,1
Harry,N/A,ABC,10,71,0,0,0,0,,0,1
Return,N/A,SBS,10,63,0,0,0,0,,0,1
Dope,Netflix,,10,60,0,0,0,0,,0,1
Dopesick,Hulu,,10,60,0,0,0,0,,0,1
Honest,N/A,ITV1,10,46,0,0,0,0,,0,1
Space,N/A,CBS,10,46,0,0,0,0,,0,1
Breaking Bad,N/A,AMC,10,44,0,0,0,0,,0,1
Detective,N/A,Lifetime,10,37,0,0,0,0,,0,1
Review,N/A,Comedy Central,10,33,0,0,0,0,,0,1
Home,Apple TV+,,10,32,0,0,0,0,,0,1
Norm,N/A,ABC,10,30,0,0,0,0,,0,1
The Americans,N/A,NBC,9,89,0,0,0,0,,0,1
The Tourist,BBC iPlayer,,9,73,0,0,0,0,,0,1
The Mandalorian,Disney+,,9,62,0,0,0,0,,0,1
Kept,N/A,VH1,9,60,0,0,0,0,,0,1
Thriller,N/A,ITV1,9,58,0,0,0,0,,0,1
Lore,Prime Video,,9,58,0,0,0,0,,0,1
Anne,N/A,ITV1,9,49,0,0,0,0,,0,1
Sort Of,CBC Gem,,9,46,0,0,0,0,,0,1
The Lord of the Rings: The Rings of Power,Prime Video,,9,34,0,0,0,0,,0,1
Brot,N/A,Ríkisútvarpið,9,31,0,0,0,0,,0,1
Fargo,N/A,FX,9,30,0,0,0,0,,0,1
Lost,N/A,jTBC,9,30,0,0,0,0,,0,1
Released,N/A,Oprah Winfrey Network,9,28,0,0,0,0,,0,1
Away,Netflix,,9,20,0,0,0,0,,0,1
Queen,MX Player,,8,71,0,0,0,0,,0,1
Mare of Easttown,N/A,HBO,8,69,0,0,0,0,,0,1
The Book of Boba Fett,Disney+,,8,64,0,0,0,0,,0,1
This Week,N/A,BBC One,8,52,0,0,0,0,,0,1
Class,BBC Three,,8,51,0,0,0,0,,0,1
Dogs,Netflix,,8,43,0,0,0,0,,0,1
Player,N/A,OCN,8,41,0,0,0,0,,0,1
The Plot,Disney+,,8,40,0,0,0,0,,0,1
VICE,N/A,Showtime,8,38,0,0,0,0,,0,1
Wanted,N/A,SBS,8,36,0,0,0,0,,0,1
Pose,N/A,FX,8,20,0,0,0,0,,0,1
Huge,N/A,FreeForm,8,18,0,0,0,0,,0,1
Happy,N/A,NBC,7,85,0,0,0,0,,0,1
Rita,N/A,TV2,7,54,0,0,0,0,,0,1
Out There,N/A,IFC,7,47,0,0,0,0,,0,1
Easy,Netflix,,7,47,0,0,0,0,,0,1
Working,N/A,NBC,7,42,0,0,0,0,,0,1
Beforeigners,HBO Max,HBO Nordic,7,42,0,0,0,0,,0,1
Drive,N/A,FOX,7,40,0,0,0,0,,0,1
Murder,N/A,BBC Two,7,35,0,0,0,0,,0,1
Feel Good,Netflix,,7,32,0,0,0,0,,0,1
Peaking,Red Bull TV,,7,25,0,0,0,0,,0,1
Train,N/A,OCN,7,23,0,0,0,0,,0,1
Search,N/A,OCN,7,19,0,0,0,0,,0,1
Paris,N/A,Channel 4,6,86,0,0,0,0,,0,1
Dexter: New Blood,N/A,Showtime,6,74,0,0,0,0,,0,1
Cult,N/A,The CW,6,65,0,0,0,0,,0,1
Missing,N/A,BBC One,6,63,0,0,0,0,,0,1
Push,N/A,ABC,6,57,0,0,0,0,,0,1
Alien,N/A,FX,6,55,0,0,0,0,,0,1
Potter,N/A,BBC One,6,51,0,0,0,0,,0,1
Mr. Robot,N/A,USA Network,6,47,0,0,0,0,,0,1
Trop,ICI Tou.tv,,6,38,0,0,0,0,,0,1
Treme,N/A,HBO,6,37,0,0,0,0,,0,1
Toon,KPN Presenteert,,6,37,0,0,0,0,,0,1
Case,N/A,Stöð 2,6,33,0,0,0,0,,0,1
All That,N/A,Nickelodeon,6,28,0,0,0,0,,0,1
Attack on Titan,N/A,NHK,6,27,0,0,0,0,,0,1
Around the World in 80 Days,ZDFmediathek,,6,27,0,0,0,0,,0,1
Epic,N/A,Destination America,6,23,0,0,0,0,,0,1
With You,iQIYI,,6,23,0,0,0,0,,0,1
Doubt,N/A,CBS,6,22,0,0,0,0,,0,1
The Wheel,N/A,BBC One,6,22,0,0,0,0,,0,1
Strange,N/A,BBC One,6,20,0,0,0,0,,0,1
Blind,TVING,tvN,6,20,0,0,0,0,,0,1
Power,N/A,STARZ,6,18,0,0,0,0,,0,1
Tonight,N/A,ITV1,6,16,0,0,0,0,,0,1
Cross,Prime Video,,6,16,0,0,0,0,,0,1
The White Lotus,N/A,HBO,5,88,0,0,0,0,,0,1
The Sopranos,N/A,HBO,5,47,0,0,0,0,,0,1
Better Call Saul,N/A,AMC,5,39,0,0,0,0,,0,1
Gomorra,N/A,Sky Atlantic,5,37,0,0,0,0,,0,1
Connect,Disney+,,5,35,0,0,0,0,,0,1
Pure,N/A,Channel 4,5,34,0,0,0,0,,0,1
Ted Lasso,Apple TV+,,5,34,0,0,0,0,,0,1
Chance,Hulu,,5,32,0,0,0,0,,0,1
Skin,N/A,FOX,5,30,0,0,0,0,,0,1
Rush,N/A,Network 10,5,28,0,0,0,0,,0,1
Asur,Voot,,5,28,0,0,0,0,,0,1
Shadows,N/A,ITV1,5,27,0,0,0,0,,0,1
What We Do in the Shadows,N/A,FX,5,27,0,0,0,0,,0,1
Shadow,Netflix,,5,27,0,0,0,0,,0,1
Squid Game,Netflix,,5,27,0,0,0,0,,0,1
MAID,Netflix,,5,27,0,0,0,0,,0,1
Luck,N/A,HBO,5,26,0,0,0,0,,0,1
Trust,N/A,BBC One,5,26,0,0,0,0,,0,1
For All Mankind,Apple TV+,,5,26,0,0,0,0,,0,1
Justice,N/A,ITV1,5,25,0,0,0,0,,0,1
Cowboy Bebop,Netflix,,5,24,0,0,0,0,,0,1
The Writer,N/A,MBC Drama,5,23,0,0,0,0,,0,1
The Net,N/A,USA Network,5,20,0,0,0,0,,0,1
Barry,N/A,HBO,5,19,0,0,0,0,,0,1
Peaky Blinders,N/A,BBC One,5,18,0,0,0,0,,0,1
Universe,N/A,BBC Two,5,18,0,0,0,0,,0,1
The Boys,Prime Video,,5,16,0,0,0,0,,0,1
Doctor Who,N/A,BBC One,5,14,0,0,0,0,,0,1
Popular,N/A,The WB,5,14,0,0,0,0,,0,1
Loki,Disney+,,5,14,0,0,0,0,,0,1
The Movies,N/A,CNN,5,14,0,0,0,0,,0,1
Mood,BBC iPlayer,,5,13,0,0,0,0,,0,1
River,N/A,BBC One,5,9,0,0,0,0,,0,1
Dude,Prime Video,,5,8,0,0,0,0,,0,1
Bert,N/A,SVT1,5,-3,0,0,0,0,,0,1
